panel,condition,arm,seed,origin,channel,draw,horizon,prediction,target
neso_2025,REFERENCE,C2,81551,4345,0,0,32,23990.97265625,27592.0
neso_2025,REFERENCE,C2,81551,4345,0,0,33,22868.482421875,26659.5
neso_2025,REFERENCE,C2,81551,4345,0,0,34,22412.171875,25087.5
neso_2025,REFERENCE,C2,81551,4345,0,0,35,21786.90234375,22710.0
neso_2025,REFERENCE,C2,81551,4345,0,0,36,21461.302734375,21268.5
neso_2025,REFERENCE,C2,81551,4345,0,0,37,21990.958984375,19757.0
neso_2025,REFERENCE,C2,81551,4345,0,0,38,23725.7578125,20363.5
neso_2025,REFERENCE,C2,81551,4345,0,0,39,26265.220703125,22626.5
neso_2025,REFERENCE,C2,81551,4345,0,0,40,27658.076171875,24810.0
neso_2025,REFERENCE,C2,81551,4345,0,0,41,28390.078125,26309.5
neso_2025,REFERENCE,C2,81551,4345,0,0,42,28446.22265625,27123.0
neso_2025,REFERENCE,C2,81551,4345,0,0,43,27699.46875,26912.0
neso_2025,REFERENCE,C2,81551,4345,0,0,44,26281.87109375,25561.0
neso_2025,REFERENCE,C2,81551,4345,0,0,45,23848.94921875,23015.0
neso_2025,REFERENCE,C2,81551,4345,0,0,46,22531.736328125,21678.5
neso_2025,REFERENCE,C2,81551,4345,0,0,47,21771.759765625,21171.0
neso_2025,REFERENCE,C2,81551,4345,0,0,48,21067.083984375,20712.0
neso_2025,REFERENCE,C2,81551,4345,0,0,49,20052.736328125,19543.5
neso_2025,REFERENCE,C2,81551,4345,0,0,50,19294.767578125,19056.5
neso_2025,REFERENCE,C2,81551,4345,0,0,51,19530.708984375,18848.0
neso_2025,REFERENCE,C2,81551,4345,0,0,52,21658.455078125,21594.0
neso_2025,REFERENCE,C2,81551,4345,0,0,53,24625.5390625,23254.0
neso_2025,REFERENCE,C2,81551,4345,0,0,54,25024.81640625,23059.5
neso_2025,REFERENCE,C2,81551,4345,0,0,55,24479.439453125,21914.0
neso_2025,REFERENCE,C2,81551,4345,0,0,56,23549.697265625,20627.5
neso_2025,REFERENCE,C2,81551,4345,0,0,57,22373.666015625,20616.0
neso_2025,REFERENCE,C2,81551,4345,0,0,58,21927.357421875,20895.5
neso_2025,REFERENCE,C2,81551,4345,0,0,59,21275.17578125,20103.5
neso_2025,REFERENCE,C2,81551,4345,0,0,60,20943.5390625,20320.5
neso_2025,REFERENCE,C2,81551,4345,0,0,61,21530.693359375,20600.5
neso_2025,REFERENCE,C2,81551,4345,0,0,62,23365.306640625,22150.0
neso_2025,REFERENCE,C2,81551,4345,0,0,63,25908.54296875,24343.0
neso_2025,REFERENCE,C3,81551,4345,0,0,0,22104.025390625,22403.0
neso_2025,REFERENCE,C3,81551,4345,0,0,1,21008.03125,21503.5
neso_2025,REFERENCE,C3,81551,4345,0,0,2,20128.392578125,21265.5
neso_2025,REFERENCE,C3,81551,4345,0,0,3,20297.2109375,20806.5
neso_2025,REFERENCE,C3,81551,4345,0,0,4,22399.392578125,23018.0
neso_2025,REFERENCE,C3,81551,4345,0,0,5,25236.140625,26431.0
neso_2025,REFERENCE,C3,81551,4345,0,0,6,25601.22265625,27386.5
neso_2025,REFERENCE,C3,81551,4345,0,0,7,25175.91015625,27284.0
neso_2025,REFERENCE,C3,81551,4345,0,0,8,24344.84375,26248.0
neso_2025,REFERENCE,C3,81551,4345,0,0,9,23190.296875,26392.5
neso_2025,REFERENCE,C3,81551,4345,0,0,10,22637.6484375,26686.5
neso_2025,REFERENCE,C3,81551,4345,0,0,11,21965.3203125,26795.0
neso_2025,REFERENCE,C3,81551,4345,0,0,12,21657.9921875,26777.0
neso_2025,REFERENCE,C3,81551,4345,0,0,13,22250.111328125,27027.0
neso_2025,REFERENCE,C3,81551,4345,0,0,14,23970.498046875,27727.0
neso_2025,REFERENCE,C3,81551,4345,0,0,15,26321.3125,29012.0
neso_2025,REFERENCE,C3,81551,4345,0,0,16,27775.732421875,28706.0
neso_2025,REFERENCE,C3,81551,4345,0,0,17,28496.41796875,29190.5
neso_2025,REFERENCE,C3,81551,4345,0,0,18,28605.8984375,28919.0
neso_2025,REFERENCE,C3,81551,4345,0,0,19,27818.8359375,28583.5
neso_2025,REFERENCE,C3,81551,4345,0,0,20,26504.337890625,27305.5
neso_2025,REFERENCE,C3,81551,4345,0,0,21,24162.46875,24803.0
neso_2025,REFERENCE,C3,81551,4345,0,0,22,22860.109375,23015.0
neso_2025,REFERENCE,C3,81551,4345,0,0,23,22102.67578125,22523.5
neso_2025,REFERENCE,C3,81551,4345,0,0,24,21411.3515625,22195.0
neso_2025,REFERENCE,C3,81551,4345,0,0,25,20368.9921875,21576.5
neso_2025,REFERENCE,C3,81551,4345,0,0,26,19613.55859375,20820.5
neso_2025,REFERENCE,C3,81551,4345,0,0,27,19862.623046875,20889.0
neso_2025,REFERENCE,C3,81551,4345,0,0,28,22036.794921875,23301.5
neso_2025,REFERENCE,C3,81551,4345,0,0,29,24972.03515625,26746.5
neso_2025,REFERENCE,C3,81551,4345,0,0,30,25384.626953125,28676.0
neso_2025,REFERENCE,C3,81551,4345,0,0,31,24861.91015625,28541.5
neso_2025,REFERENCE,C3,81551,4345,0,0,32,24007.4375,27592.0
neso_2025,REFERENCE,C3,81551,4345,0,0,33,22851.6953125,26659.5
neso_2025,REFERENCE,C3,81551,4345,0,0,34,22352.736328125,25087.5
neso_2025,REFERENCE,C3,81551,4345,0,0,35,21730.84765625,22710.0
neso_2025,REFERENCE,C3,81551,4345,0,0,36,21428.291015625,21268.5
neso_2025,REFERENCE,C3,81551,4345,0,0,37,21964.73046875,19757.0
neso_2025,REFERENCE,C3,81551,4345,0,0,38,23659.6171875,20363.5
neso_2025,REFERENCE,C3,81551,4345,0,0,39,26141.0,22626.5
neso_2025,REFERENCE,C3,81551,4345,0,0,40,27595.345703125,24810.0
neso_2025,REFERENCE,C3,81551,4345,0,0,41,28326.6171875,26309.5
neso_2025,REFERENCE,C3,81551,4345,0,0,42,28398.81640625,27123.0
neso_2025,REFERENCE,C3,81551,4345,0,0,43,27668.94140625,26912.0
neso_2025,REFERENCE,C3,81551,4345,0,0,44,26260.6328125,25561.0
neso_2025,REFERENCE,C3,81551,4345,0,0,45,23794.82421875,23015.0
neso_2025,REFERENCE,C3,81551,4345,0,0,46,22446.6328125,21678.5
neso_2025,REFERENCE,C3,81551,4345,0,0,47,21710.953125,21171.0
neso_2025,REFERENCE,C3,81551,4345,0,0,48,21047.400390625,20712.0
neso_2025,REFERENCE,C3,81551,4345,0,0,49,20035.337890625,19543.5
neso_2025,REFERENCE,C3,81551,4345,0,0,50,19275.515625,19056.5
neso_2025,REFERENCE,C3,81551,4345,0,0,51,19506.447265625,18848.0
neso_2025,REFERENCE,C3,81551,4345,0,0,52,21682.14453125,21594.0
neso_2025,REFERENCE,C3,81551,4345,0,0,53,24610.5625,23254.0
neso_2025,REFERENCE,C3,81551,4345,0,0,54,25012.2265625,23059.5
neso_2025,REFERENCE,C3,81551,4345,0,0,55,24481.5,21914.0
neso_2025,REFERENCE,C3,81551,4345,0,0,56,23567.078125,20627.5
neso_2025,REFERENCE,C3,81551,4345,0,0,57,22376.626953125,20616.0
neso_2025,REFERENCE,C3,81551,4345,0,0,58,21893.96875,20895.5
neso_2025,REFERENCE,C3,81551,4345,0,0,59,21245.6796875,20103.5
neso_2025,REFERENCE,C3,81551,4345,0,0,60,20941.53515625,20320.5
neso_2025,REFERENCE,C3,81551,4345,0,0,61,21536.68359375,20600.5
neso_2025,REFERENCE,C3,81551,4345,0,0,62,23329.7421875,22150.0
neso_2025,REFERENCE,C3,81551,4345,0,0,63,25815.89453125,24343.0
neso_2025,POINT8,C0,81551,4345,0,0,0,22005.837890625,22403.0
neso_2025,POINT8,C0,81551,4345,0,0,1,20796.560546875,21503.5
neso_2025,POINT8,C0,81551,4345,0,0,2,19879.408203125,21265.5
neso_2025,POINT8,C0,81551,4345,0,0,3,20061.671875,20806.5
neso_2025,POINT8,C0,81551,4345,0,0,4,22313.779296875,23018.0
neso_2025,POINT8,C0,81551,4345,0,0,5,25268.427734375,26431.0
neso_2025,POINT8,C0,81551,4345,0,0,6,25604.875,27386.5
neso_2025,POINT8,C0,81551,4345,0,0,7,25043.376953125,27284.0
neso_2025,POINT8,C0,81551,4345,0,0,8,24174.16796875,26248.0
neso_2025,POINT8,C0,81551,4345,0,0,9,23096.76171875,26392.5
neso_2025,POINT8,C0,81551,4345,0,0,10,22613.40625,26686.5
neso_2025,POINT8,C0,81551,4345,0,0,11,21950.58203125,26795.0
neso_2025,POINT8,C0,81551,4345,0,0,12,21676.58984375,26777.0
neso_2025,POINT8,C0,81551,4345,0,0,13,22273.568359375,27027.0
neso_2025,POINT8,C0,81551,4345,0,0,14,24021.751953125,27727.0
neso_2025,POINT8,C0,81551,4345,0,0,15,26460.142578125,29012.0
neso_2025,POINT8,C0,81551,4345,0,0,16,27959.134765625,28706.0
neso_2025,POINT8,C0,81551,4345,0,0,17,28599.46484375,29190.5
neso_2025,POINT8,C0,81551,4345,0,0,18,28631.421875,28919.0
neso_2025,POINT8,C0,81551,4345,0,0,19,27786.59375,28583.5
neso_2025,POINT8,C0,81551,4345,0,0,20,26423.3671875,27305.5
neso_2025,POINT8,C0,81551,4345,0,0,21,24167.35546875,24803.0
neso_2025,POINT8,C0,81551,4345,0,0,22,22895.025390625,23015.0
neso_2025,POINT8,C0,81551,4345,0,0,23,22098.92578125,22523.5
neso_2025,POINT8,C0,81551,4345,0,0,24,21410.609375,22195.0
neso_2025,POINT8,C0,81551,4345,0,0,25,20275.21484375,21576.5
neso_2025,POINT8,C0,81551,4345,0,0,26,19467.625,20820.5
neso_2025,POINT8,C0,81551,4345,0,0,27,19681.96484375,20889.0
neso_2025,POINT8,C0,81551,4345,0,0,28,21958.333984375,23301.5
neso_2025,POINT8,C0,81551,4345,0,0,29,24963.9375,26746.5
neso_2025,POINT8,C0,81551,4345,0,0,30,25326.6796875,28676.0
neso_2025,POINT8,C0,81551,4345,0,0,31,24684.671875,28541.5
neso_2025,POINT8,C0,81551,4345,0,0,32,23838.8515625,27592.0
neso_2025,POINT8,C0,81551,4345,0,0,33,22813.5078125,26659.5
neso_2025,POINT8,C0,81551,4345,0,0,34,22416.037109375,25087.5
neso_2025,POINT8,C0,81551,4345,0,0,35,21824.552734375,22710.0
neso_2025,POINT8,C0,81551,4345,0,0,36,21546.3671875,21268.5
neso_2025,POINT8,C0,81551,4345,0,0,37,22061.0,19757.0
neso_2025,POINT8,C0,81551,4345,0,0,38,23754.734375,20363.5
neso_2025,POINT8,C0,81551,4345,0,0,39,26317.62890625,22626.5
neso_2025,POINT8,C0,81551,4345,0,0,40,27796.29296875,24810.0
neso_2025,POINT8,C0,81551,4345,0,0,41,28448.1796875,26309.5
neso_2025,POINT8,C0,81551,4345,0,0,42,28458.57421875,27123.0
neso_2025,POINT8,C0,81551,4345,0,0,43,27683.123046875,26912.0
neso_2025,POINT8,C0,81551,4345,0,0,44,26249.02734375,25561.0
neso_2025,POINT8,C0,81551,4345,0,0,45,23886.927734375,23015.0
neso_2025,POINT8,C0,81551,4345,0,0,46,22577.453125,21678.5
neso_2025,POINT8,C0,81551,4345,0,0,47,21795.5234375,21171.0
neso_2025,POINT8,C0,81551,4345,0,0,48,21132.0234375,20712.0
neso_2025,POINT8,C0,81551,4345,0,0,49,20032.693359375,19543.5
neso_2025,POINT8,C0,81551,4345,0,0,50,19242.517578125,19056.5
neso_2025,POINT8,C0,81551,4345,0,0,51,19462.423828125,18848.0
neso_2025,POINT8,C0,81551,4345,0,0,52,21750.73828125,21594.0
neso_2025,POINT8,C0,81551,4345,0,0,53,24769.455078125,23254.0
neso_2025,POINT8,C0,81551,4345,0,0,54,25134.271484375,23059.5
neso_2025,POINT8,C0,81551,4345,0,0,55,24456.734375,21914.0
neso_2025,POINT8,C0,81551,4345,0,0,56,23478.552734375,20627.5
neso_2025,POINT8,C0,81551,4345,0,0,57,22335.185546875,20616.0
neso_2025,POINT8,C0,81551,4345,0,0,58,21914.59765625,20895.5
neso_2025,POINT8,C0,81551,4345,0,0,59,21286.013671875,20103.5
neso_2025,POINT8,C0,81551,4345,0,0,60,20999.798828125,20320.5
neso_2025,POINT8,C0,81551,4345,0,0,61,21589.876953125,20600.5
neso_2025,POINT8,C0,81551,4345,0,0,62,23413.962890625,22150.0
neso_2025,POINT8,C0,81551,4345,0,0,63,25992.36328125,24343.0
neso_2025,POINT8,C2,81551,4345,0,0,0,21962.787109375,22403.0
neso_2025,POINT8,C2,81551,4345,0,0,1,20823.8515625,21503.5
neso_2025,POINT8,C2,81551,4345,0,0,2,19800.0859375,21265.5
neso_2025,POINT8,C2,81551,4345,0,0,3,20016.013671875,20806.5
neso_2025,POINT8,C2,81551,4345,0,0,4,22266.330078125,23018.0
neso_2025,POINT8,C2,81551,4345,0,0,5,25364.55078125,26431.0
neso_2025,POINT8,C2,81551,4345,0,0,6,25667.548828125,27386.5
neso_2025,POINT8,C2,81551,4345,0,0,7,25224.716796875,27284.0
neso_2025,POINT8,C2,81551,4345,0,0,8,24131.2109375,26248.0
neso_2025,POINT8,C2,81551,4345,0,0,9,23126.802734375,26392.5
neso_2025,POINT8,C2,81551,4345,0,0,10,22622.701171875,26686.5
neso_2025,POINT8,C2,81551,4345,0,0,11,21956.59375,26795.0
neso_2025,POINT8,C2,81551,4345,0,0,12,21663.677734375,26777.0
neso_2025,POINT8,C2,81551,4345,0,0,13,22313.603515625,27027.0
neso_2025,POINT8,C2,81551,4345,0,0,14,24084.794921875,27727.0
neso_2025,POINT8,C2,81551,4345,0,0,15,26532.306640625,29012.0
neso_2025,POINT8,C2,81551,4345,0,0,16,27934.181640625,28706.0
neso_2025,POINT8,C2,81551,4345,0,0,17,28613.693359375,29190.5
neso_2025,POINT8,C2,81551,4345,0,0,18,28677.91796875,28919.0
neso_2025,POINT8,C2,81551,4345,0,0,19,27840.580078125,28583.5
neso_2025,POINT8,C2,81551,4345,0,0,20,26437.609375,27305.5
neso_2025,POINT8,C2,81551,4345,0,0,21,24238.203125,24803.0
neso_2025,POINT8,C2,81551,4345,0,0,22,22913.763671875,23015.0
neso_2025,POINT8,C2,81551,4345,0,0,23,22096.787109375,22523.5
neso_2025,POINT8,C2,81551,4345,0,0,24,21333.015625,22195.0
neso_2025,POINT8,C2,81551,4345,0,0,25,20265.83984375,21576.5
neso_2025,POINT8,C2,81551,4345,0,0,26,19357.78515625,20820.5
neso_2025,POINT8,C2,81551,4345,0,0,27,19615.6796875,20889.0
neso_2025,POINT8,C2,81551,4345,0,0,28,21892.19140625,23301.5
neso_2025,POINT8,C2,81551,4345,0,0,29,25046.7890625,26746.5
neso_2025,POINT8,C2,81551,4345,0,0,30,25364.923828125,28676.0
neso_2025,POINT8,C2,81551,4345,0,0,31,24836.98046875,28541.5
neso_2025,POINT8,C2,81551,4345,0,0,32,23750.9375,27592.0
neso_2025,POINT8,C2,81551,4345,0,0,33,22796.376953125,26659.5
neso_2025,POINT8,C2,81551,4345,0,0,34,22378.25,25087.5
neso_2025,POINT8,C2,81551,4345,0,0,35,21783.978515625,22710.0
neso_2025,POINT8,C2,81551,4345,0,0,36,21491.61328125,21268.5
neso_2025,POINT8,C2,81551,4345,0,0,37,22053.5546875,19757.0
neso_2025,POINT8,C2,81551,4345,0,0,38,23773.373046875,20363.5
neso_2025,POINT8,C2,81551,4345,0,0,39,26358.984375,22626.5
neso_2025,POINT8,C2,81551,4345,0,0,40,27747.51171875,24810.0
neso_2025,POINT8,C2,81551,4345,0,0,41,28443.4453125,26309.5
neso_2025,POINT8,C2,81551,4345,0,0,42,28473.494140625,27123.0
neso_2025,POINT8,C2,81551,4345,0,0,43,27718.51171875,26912.0
neso_2025,POINT8,C2,81551,4345,0,0,44,26234.60546875,25561.0
neso_2025,POINT8,C2,81551,4345,0,0,45,23916.33203125,23015.0
neso_2025,POINT8,C2,81551,4345,0,0,46,22551.58984375,21678.5
neso_2025,POINT8,C2,81551,4345,0,0,47,21764.9609375,21171.0
neso_2025,POINT8,C2,81551,4345,0,0,48,21028.015625,20712.0
neso_2025,POINT8,C2,81551,4345,0,0,49,19988.943359375,19543.5
neso_2025,POINT8,C2,81551,4345,0,0,50,19094.330078125,19056.5
neso_2025,POINT8,C2,81551,4345,0,0,51,19351.76171875,18848.0
neso_2025,POINT8,C2,81551,4345,0,0,52,21636.3671875,21594.0
neso_2025,POINT8,C2,81551,4345,0,0,53,24800.974609375,23254.0
neso_2025,POINT8,C2,81551,4345,0,0,54,25122.0390625,23059.5
neso_2025,POINT8,C2,81551,4345,0,0,55,24564.861328125,21914.0
neso_2025,POINT8,C2,81551,4345,0,0,56,23382.6484375,20627.5
neso_2025,POINT8,C2,81551,4345,0,0,57,22328.41796875,20616.0
neso_2025,POINT8,C2,81551,4345,0,0,58,21879.361328125,20895.5
neso_2025,POINT8,C2,81551,4345,0,0,59,21227.33203125,20103.5
neso_2025,POINT8,C2,81551,4345,0,0,60,20919.359375,20320.5
neso_2025,POINT8,C2,81551,4345,0,0,61,21552.056640625,20600.5
neso_2025,POINT8,C2,81551,4345,0,0,62,23400.150390625,22150.0
neso_2025,POINT8,C2,81551,4345,0,0,63,26002.966796875,24343.0
neso_2025,POINT8,C3,81551,4345,0,0,0,21955.2109375,22403.0
neso_2025,POINT8,C3,81551,4345,0,0,1,20809.3046875,21503.5
neso_2025,POINT8,C3,81551,4345,0,0,2,19767.810546875,21265.5
neso_2025,POINT8,C3,81551,4345,0,0,3,19975.330078125,20806.5
neso_2025,POINT8,C3,81551,4345,0,0,4,22266.013671875,23018.0
neso_2025,POINT8,C3,81551,4345,0,0,5,25317.279296875,26431.0
neso_2025,POINT8,C3,81551,4345,0,0,6,25619.546875,27386.5
neso_2025,POINT8,C3,81551,4345,0,0,7,25203.166015625,27284.0
neso_2025,POINT8,C3,81551,4345,0,0,8,24163.76953125,26248.0
neso_2025,POINT8,C3,81551,4345,0,0,9,23118.78515625,26392.5
neso_2025,POINT8,C3,81551,4345,0,0,10,22572.2265625,26686.5
neso_2025,POINT8,C3,81551,4345,0,0,11,21911.82421875,26795.0
neso_2025,POINT8,C3,81551,4345,0,0,12,21653.365234375,26777.0
neso_2025,POINT8,C3,81551,4345,0,0,13,22305.150390625,27027.0
neso_2025,POINT8,C3,81551,4345,0,0,14,24023.087890625,27727.0
neso_2025,POINT8,C3,81551,4345,0,0,15,26409.943359375,29012.0
neso_2025,POINT8,C3,81551,4345,0,0,16,27864.39453125,28706.0
neso_2025,POINT8,C3,81551,4345,0,0,17,28539.0546875,29190.5
neso_2025,POINT8,C3,81551,4345,0,0,18,28610.462890625,28919.0
neso_2025,POINT8,C3,81551,4345,0,0,19,27790.3359375,28583.5
neso_2025,POINT8,C3,81551,4345,0,0,20,26415.34765625,27305.5
neso_2025,POINT8,C3,81551,4345,0,0,21,24171.94140625,24803.0
neso_2025,POINT8,C3,81551,4345,0,0,22,22829.05859375,23015.0
neso_2025,POINT8,C3,81551,4345,0,0,23,22042.74609375,22523.5
neso_2025,POINT8,C3,81551,4345,0,0,24,21328.865234375,22195.0
neso_2025,POINT8,C3,81551,4345,0,0,25,20254.396484375,21576.5
neso_2025,POINT8,C3,81551,4345,0,0,26,19334.955078125,20820.5
neso_2025,POINT8,C3,81551,4345,0,0,27,19592.4921875,20889.0
neso_2025,POINT8,C3,81551,4345,0,0,28,21916.904296875,23301.5
neso_2025,POINT8,C3,81551,4345,0,0,29,25030.6640625,26746.5
neso_2025,POINT8,C3,81551,4345,0,0,30,25355.548828125,28676.0
neso_2025,POINT8,C3,81551,4345,0,0,31,24851.2890625,28541.5
neso_2025,POINT8,C3,81551,4345,0,0,32,23807.40234375,27592.0
neso_2025,POINT8,C3,81551,4345,0,0,33,22796.806640625,26659.5
neso_2025,POINT8,C3,81551,4345,0,0,34,22326.9296875,25087.5
neso_2025,POINT8,C3,81551,4345,0,0,35,21738.18359375,22710.0
neso_2025,POINT8,C3,81551,4345,0,0,36,21478.9453125,21268.5
neso_2025,POINT8,C3,81551,4345,0,0,37,22049.427734375,19757.0
neso_2025,POINT8,C3,81551,4345,0,0,38,23728.71484375,20363.5
neso_2025,POINT8,C3,81551,4345,0,0,39,26261.076171875,22626.5
neso_2025,POINT8,C3,81551,4345,0,0,40,27708.001953125,24810.0
neso_2025,POINT8,C3,81551,4345,0,0,41,28395.72265625,26309.5
neso_2025,POINT8,C3,81551,4345,0,0,42,28433.9921875,27123.0
neso_2025,POINT8,C3,81551,4345,0,0,43,27698.85546875,26912.0
neso_2025,POINT8,C3,81551,4345,0,0,44,26241.7890625,25561.0
neso_2025,POINT8,C3,81551,4345,0,0,45,23877.890625,23015.0
neso_2025,POINT8,C3,81551,4345,0,0,46,22483.587890625,21678.5
neso_2025,POINT8,C3,81551,4345,0,0,47,21730.04296875,21171.0
neso_2025,POINT8,C3,81551,4345,0,0,48,21052.25390625,20712.0
neso_2025,POINT8,C3,81551,4345,0,0,49,20012.734375,19543.5
neso_2025,POINT8,C3,81551,4345,0,0,50,19102.39453125,19056.5
neso_2025,POINT8,C3,81551,4345,0,0,51,19353.16015625,18848.0
neso_2025,POINT8,C3,81551,4345,0,0,52,21684.77734375,21594.0
neso_2025,POINT8,C3,81551,4345,0,0,53,24801.841796875,23254.0
neso_2025,POINT8,C3,81551,4345,0,0,54,25118.5234375,23059.5
neso_2025,POINT8,C3,81551,4345,0,0,55,24583.048828125,21914.0
neso_2025,POINT8,C3,81551,4345,0,0,56,23456.220703125,20627.5
neso_2025,POINT8,C3,81551,4345,0,0,57,22367.748046875,20616.0
neso_2025,POINT8,C3,81551,4345,0,0,58,21875.740234375,20895.5
neso_2025,POINT8,C3,81551,4345,0,0,59,21231.212890625,20103.5
neso_2025,POINT8,C3,81551,4345,0,0,60,20960.28125,20320.5
neso_2025,POINT8,C3,81551,4345,0,0,61,21601.466796875,20600.5
neso_2025,POINT8,C3,81551,4345,0,0,62,23404.837890625,22150.0
neso_2025,POINT8,C3,81551,4345,0,0,63,25953.82421875,24343.0
neso_2025,SHIFT8,C0,81551,4345,0,0,0,-4712.75390625,-4977.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,1,-4990.48828125,-5877.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,2,-5345.255859375,-6115.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,3,-5281.009765625,-6574.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,4,-4376.017578125,-4362.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,5,-2960.1796875,-949.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,6,-2402.677734375,5.84320000000298
neso_2025,SHIFT8,C0,81551,4345,0,0,7,-2740.927734375,-96.65679999999702
neso_2025,SHIFT8,C0,81551,4345,0,0,8,-3660.865234375,-1132.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,9,-4277.044921875,-988.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,10,-4559.53515625,-694.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,11,-4605.318359375,-585.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,12,-4709.0234375,-603.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,13,-4415.802734375,-353.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,14,-2750.646484375,346.343200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,15,-863.0390625,1631.343200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,16,41.41796875,1325.343200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,17,545.87109375,1809.843200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,18,820.248046875,1538.343200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,19,418.37890625,1202.843200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,20,-1278.6640625,-75.15679999999702
neso_2025,SHIFT8,C0,81551,4345,0,0,21,-3057.193359375,-2577.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,22,-4266.3203125,-4365.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,23,-4811.048828125,-4857.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,24,-5011.8203125,-5185.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,25,-5242.400390625,-5804.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,26,-5332.212890625,-6560.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,27,-5205.458984375,-6491.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,28,-4150.685546875,-4079.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,29,-2508.076171875,-634.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,30,-1676.587890625,1295.343200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,31,-2132.7109375,1160.843200000003
neso_2025,SHIFT8,C0,81551,4345,0,0,32,-3163.83203125,211.34320000000298
neso_2025,SHIFT8,C0,81551,4345,0,0,33,-3853.044921875,-721.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,34,-4163.783203125,-2293.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,35,-4239.978515625,-4670.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,36,-4493.103515625,-6112.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,37,-4500.41015625,-7623.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,38,-3286.056640625,-7017.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,39,-1408.767578125,-4754.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,40,-345.927734375,-2570.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,41,85.146484375,-1071.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,42,292.79296875,-257.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,43,-150.15625,-468.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,44,-1772.90625,-1819.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,45,-3553.9609375,-4365.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,46,-4591.083984375,-5702.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,47,-4746.05859375,-6209.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,48,-4931.947265625,-6668.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,49,-5258.369140625,-7837.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,50,-5621.74609375,-8324.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,51,-5636.44140625,-8532.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,52,-4537.30859375,-5786.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,53,-3042.1484375,-4126.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,54,-2462.939453125,-4321.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,55,-2974.029296875,-5466.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,56,-3749.25,-6753.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,57,-4355.1328125,-6764.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,58,-4940.640625,-6485.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,59,-5102.955078125,-7277.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,60,-4967.474609375,-7060.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,61,-4588.46484375,-6780.156799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,62,-3622.72265625,-5230.656799999997
neso_2025,SHIFT8,C0,81551,4345,0,0,63,-2020.22265625,-3037.656799999997
