figure,panel,series,x,y,unit,source_file
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series11,0.24727131333430696,0.29473819600835927,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series12,0.29555323747360396,0.3215999483504941,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series13,0.20187466341485746,0.013148506875727994,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series14,0.3903704345071205,0.0748596654754361,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series15,0.1469814356707495,0.03405380152125259,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series16,0.24290473677960944,-0.06961481227220023,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series17,0.3675967907922763,0.042442989220123906,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series18,0.37781780249865704,0.10063124759853692,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series19,0.5040523447188474,0.03545348566036455,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series20,0.2707756484104624,-0.040370749203170075,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series21,0.2564664139682785,-0.07027316007648554,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series22,0.24109947402761991,0.07625092722701332,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series23,0.4767672818871154,0.18008669836416047,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series24,0.10392998839411391,-0.027241900794414464,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series25,0.19443107667147846,0.35895384121429785,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series26,0.37228922835218864,0.04808643247197364,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series27,0.2474892080347292,0.13145115848632138,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series28,0.18601595594762527,0.34550420853256214,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series29,0.23004879763768793,0.12737441656359993,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series30,0.20620938809397488,0.11118929626123686,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series31,0.09610904438293241,0.026877974339825306,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series32,0.20869300485638673,-0.12626973335585678,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series33,0.3204480754349772,-0.04264116615051716,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series34,0.266156489249871,0.051231398964449726,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series35,0.18182412709638082,-0.018608341565289788,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series36,0.2792808751573813,-0.008646595716765626,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series37,0.32281985998065266,0.08631571174732633,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series38,0.26819435178268586,0.6731489978666609,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.5_t3.5_gon|series39,0.2629849186750697,0.02444718955127012,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series0,-0.2671649401586587,0.06610021807776456,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series1,-0.24362730767930157,0.2638185358146774,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series2,-0.07502732082174363,0.004347873102242605,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series3,-0.08869419953639729,-0.19003230818940975,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series4,-0.06723786286843696,0.029167060671631884,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series5,-0.12169996351424399,-0.060162245548405546,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series6,-0.2231221054951267,0.08345017962071921,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series7,-0.12799837450380472,0.25044538024058816,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series8,-0.2656072364458396,-0.03512983569340555,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series9,-0.16489939369416856,0.03286911847480489,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series10,-0.049843435471861805,0.15848987528412617,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series11,-0.283785218447857,-0.03443638012084593,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series12,-0.2159500412710315,0.04723709710104451,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series13,-0.11204702867233761,0.09342793154326512,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series14,-0.29007236838752615,0.206451840083423,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series15,-0.20337539375409003,-0.035215613478855046,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series16,-0.13810081856218676,0.2330978405956332,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series17,-0.23788949755212582,0.01872238394702519,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series18,-0.15947871992640433,0.2127377587984598,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series19,-0.26301640661778947,0.15424786088201392,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series20,-0.03821317147431551,0.013914213837368461,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series21,-0.22524142387712362,0.14445791304076727,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series22,-0.14754946953084325,-0.08073433081721393,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series23,-0.07424862014537757,0.07382200951924434,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series24,-0.0053790020695673076,0.08804448425638056,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series25,-0.15070736872236845,0.23961037666744867,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series26,-0.11985018791942734,0.023423457756913235,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series27,-0.24225423817497005,0.23855358715320385,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series28,-0.1567748334698074,-0.08148113554116543,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series29,-0.23448042275002853,0.0065501678060964075,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series30,-0.09984355527205055,0.00042132117246929113,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series31,-0.2281183076263032,0.32470588601364514,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series32,-0.20101310883761103,0.07583950159113595,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series33,0.020083599206810514,0.1784960160932374,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series34,-0.1618080993557145,-0.024311685406950057,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series35,-0.07502729469369615,0.21071020343881042,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series36,-0.21165892508781486,0.047369608149099296,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series37,-0.12884739122753613,-0.010955036439403543,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series38,-0.10737377958770628,0.0731795388513683,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_goff|series39,-0.14264969974282,0.07444897074474888,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series0,-0.01018864991783623,-0.1198793359858572,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series1,-0.08117666527344472,-0.030913511061724797,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series2,0.019132787091431933,0.10982979584076347,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series3,-0.023775908754604357,-0.009159279590447156,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series4,0.07117547774257171,-0.0015360355165947581,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series5,-0.23906036789860924,0.12318144251826979,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series6,0.06680426984162126,-0.14904658371223134,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series7,-0.009525669613186964,0.24183073784303177,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series8,-0.07512746975520158,0.019454546450556887,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series9,0.015041900986759777,0.24094876069950089,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series10,-0.1448648700044185,0.3268050313726927,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series11,-0.04177930030240141,0.2254678893101898,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series12,-0.0553472523397117,0.11278115874435235,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series13,-0.1346384210538218,0.18873945025301309,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series14,0.3115919100308328,0.12791013899016135,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series15,0.01008517441611604,0.028126557144009023,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series16,-0.06398955624638084,0.1956738623607559,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series17,0.14541318413220838,-0.027515873426733117,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series18,-0.06781234055962537,0.02998608319627949,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series19,-0.07293714588925176,0.18583019693938985,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series20,-0.09797833961249566,0.18597872516429215,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series21,0.11057492710863531,0.06282425829969451,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series22,-0.10974295797873684,-0.09672246103458026,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series23,-0.16568047174108552,0.02010572776202557,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series24,-0.10609563178914855,0.07762609751880278,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series25,-0.048120417313408534,0.04904268309803217,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series26,-0.08759001381243556,0.04804105085571364,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series27,-0.046866258633569774,0.05622743078423387,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series28,-0.011603938875640853,0.1470391267852995,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series29,0.12706659198288858,0.29925189090834614,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series30,0.1002266187293138,0.07906514364198758,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series31,-0.05843274214030207,0.01987801177498527,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series32,-0.03877190069179491,0.07052655828031451,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series33,-0.13003434466313013,-0.07062647822779233,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series34,-0.015082182249114513,-0.03967621900468543,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series35,-0.05735644060530131,0.04896966857479601,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series36,-0.02404497820529103,0.33968584895451803,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series37,-0.18673081895821167,0.13929030721611824,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series38,-0.04171029914127816,0.12282275201020454,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_gauss_gon|series39,-0.16658910786325276,0.006483921784338209,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series0,0.1140094674890701,-0.10405246125051981,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series1,0.11332145507706815,0.0074207102995351715,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series2,0.14729275765062305,0.23381600791912094,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series3,-0.014353168074365985,0.07523237509016045,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series4,0.12872093301913476,0.28307467984697876,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series5,0.158342422929036,0.17122883999320115,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series6,0.11437338574396866,0.0169799258326786,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series7,0.03926201350942462,0.1848238329153966,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series8,0.030259703736949056,0.05830007043033114,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series9,-0.06629994225738708,-0.11403076862971806,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series10,0.13663196928534377,0.10137526986013778,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series11,0.09135763187855234,0.10690395348288617,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series12,0.065885765774594,0.04750542349063491,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,LORA,LORA|phi0.9_t6_goff|series13,0.06046892153559573,-0.03552241799048672,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
