building_id,physical_group,meter_ids,hash,eligible,reason,observed_hours,archive_finite_hours,timezone,block_start,block_end_exclusive
Rat_public_Helena,kaggle:549,Rat_public_Helena,6253b150e7d0b228043b1f76d271ec4e7e237b9b14d4eeefb195266d64602b29,True,ELIGIBLE,17456,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Tristan,bdg:Rat_education_Tristan,Rat_education_Tristan,6284ba33c8211fe0fc31bbcf68a16130962def4194027ecf50198ca477b12297,True,ELIGIBLE,8782,8784,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Angelina,kaggle:400,Rat_public_Angelina,62e54ea23af9063df69cf15e11b5ea3414a3dd740044dd9d5d5c61208ec27ac8,True,ELIGIBLE,17468,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Shauna,kaggle:32,Panther_office_Shauna,62eb512163a711cc9db4172b969b42192acdbeaa908b1436ca041f51dd7d3c6d,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_parking_Gordon,kaggle:633,Bear_parking_Gordon,62fe1b2d67dd41e91065d774dfa588952aa6b4c13e2e2afdc935b15f5ab7e82d,True,ELIGIBLE,17499,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_lodging_Hattie,kaggle:33,Panther_lodging_Hattie,6300001e4cdc99642d5a614c319a4f5f4a89b50aeae848831faf647aba37f2fd,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_education_Ollie,kaggle:163,Fox_education_Ollie,644c0bde2f7c3a4b813bf80405eb929de9358ab39169ac038fa378081ecec0d7,True,ELIGIBLE,17542,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_public_Ramona,kaggle:529,Rat_public_Ramona,652a35d7667914af2396f0fa6df97e542d8a411dec8de0323702ca11f45389f1,True,ELIGIBLE,17490,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Christin,kaggle:102,Panther_office_Christin,6622f3a2440be9e33ce2d83909bf1060cff848a6fc0a6d18f9144138dd6540fc,True,ELIGIBLE,8174,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_assembly_Gary,kaggle:232,Fox_assembly_Gary,66e8ba4b0e3fa12b01567a25dcee520dd1331b26d0408c91b3715dbc2fab0c12,True,ELIGIBLE,17541,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Panther_office_Hannah,kaggle:84,Panther_office_Hannah,66fbbec86c4a9086904df4f1ba9399fe622af2fa5be30716480753a88b543df7,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Kathryn,kaggle:407,Rat_education_Kathryn,6758d72468bf6cbfefdec0943dbaf94a84daea22e008fea3bf4aa513b24011e8,True,ELIGIBLE,17541,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Tammara,kaggle:359,Rat_public_Tammara,67d7de858613de08681cc442c23dc24f73f7d9f8043713be2e40ab422f272e6d,True,ELIGIBLE,17515,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Maricela,kaggle:417,Rat_education_Maricela,68032dea769bd269c99a87e27ef636f7ab8d8ae6e793edd2be29395e93bce2a9,True,ELIGIBLE,17043,17544,US/Eastern,2016-05-15 00:00:00,2016-09-12 00:00:00
Bear_public_Orville,kaggle:603,Bear_public_Orville,6892a6c2165240bbeec3d3f0b26d23d6bf12c5ffdb769a4ab7f2739b21b3021d,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Maureen,bdg:Fox_education_Maureen,Fox_education_Maureen,6998d24b2a9428bf7017b6e109a4675bcb036d7054049491e5f0d456cba7739a,True,ELIGIBLE,8758,8760,US/Mountain,2017-04-10 00:00:00,2017-08-08 00:00:00
Rat_public_Duane,kaggle:513,Rat_public_Duane,69c9221af34d47b4a849fc77b074f3a32d79fa87992a9be49d64af3319760694,True,ELIGIBLE,17515,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Lauretta,kaggle:79,Panther_office_Lauretta,6a7bd949fbe509b7a119f6b30b1be622d04bea796c6419466fa612b1ba10c927,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Derek,kaggle:619,Bear_education_Derek,6ae6c95fe706e954397b88649290b55fca315c0956f12f408223853c93e4d559,False,NO_120D_OBSERVED_BLOCK,17475,17544,US/Pacific,,
Rat_education_Winnie,kaggle:325,Rat_education_Winnie,6bba56d1d9795af53d5d30c54f485f4918197bf42dc25a44ea8f0c70e67984a9,True,ELIGIBLE,17466,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Fox_warehouse_Pearl,kaggle:164,Fox_warehouse_Pearl,6bf661a5d21b575230327fee8648d459e69d8ded33eab1d7c633fb887b7a0a68,True,ELIGIBLE,17447,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_office_Ramiro,kaggle:558,Rat_office_Ramiro,6c8ca3797af21a04d20cb50427a46f4bfb246651f651711260c0ddda237d3c7a,True,ELIGIBLE,17316,17544,US/Eastern,2016-04-08 00:00:00,2016-08-06 00:00:00
Fox_education_Shaun,kaggle:258,Fox_education_Shaun,6ccd3d9bfdf897955604cb4ed22fbe2dc2062600cb720eca06e4fa7b8ff89395,True,ELIGIBLE,8752,8760,US/Mountain,2017-04-10 00:00:00,2017-08-08 00:00:00
Rat_office_Loyd,kaggle:435,Rat_office_Loyd,6d4d1d48044f79b8e5311e64a8666fd0343faf297692488f3979f1761d1630e4,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Yuri,kaggle:629,Bear_education_Yuri,6d8a7bea5ccbac84d230aca34b5cb3b4a086ff43672c352e5b498e9127b3d507,True,ELIGIBLE,17505,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_office_Ronald,kaggle:305,Rat_office_Ronald,6e077f30ebdd4c1b1fd8e6de66ff4a7d163f8af465b8b0eb9a8ad8870f3c4ad4,True,ELIGIBLE,17510,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Milagros,kaggle:353,Rat_education_Milagros,6e3ef7e980115255c482898849dd03be6967be25beacfc6c78482ca4e25b9317,True,ELIGIBLE,17081,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_office_Adele,kaggle:293,Rat_office_Adele,6e7631b09415fe0834a1a3917b3cecbfb728da5d8bccbd64f7b5d93b8d7d4649,True,ELIGIBLE,17515,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_lodging_Wallace,kaggle:203,Fox_lodging_Wallace,6ebed6ee3b973443e8fd60b9fd96d4a8e85e3c7d902f331b65e93d0acdcf172e,True,ELIGIBLE,17540,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_education_Alfonso,kaggle:489,Rat_education_Alfonso,6fa582cc2da189d0e054ba9e8a112ce9c84bc1cafb8e2eebec76b93d964fbd12,True,ELIGIBLE,17465,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Marcellus,kaggle:531,Rat_public_Marcellus,6ff44c7674f10f3db1e0fcd908027afc40ce66acd09716dee562e4715857b435,True,ELIGIBLE,17511,17544,US/Eastern,2016-06-24 00:00:00,2016-10-22 00:00:00
Fox_education_Rosie,kaggle:173,Fox_education_Rosie,70058068c3acc88ec66ba1dbec7f0a081ffc8f6cc0bd05de5bcb1b6f921cbce5,True,ELIGIBLE,17539,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_public_Emilee,kaggle:466,Rat_public_Emilee,7080d263e72747f6119c113443fae665aad6e003b01b0ebc5cf3b0052f009021,True,ELIGIBLE,17444,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_assembly_David,kaggle:40,Panther_assembly_David,70bdcc3850b3260cf99a4196b1ada3eadea473d25cdb3db5406e592f1fde910f,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_office_Zachary,kaggle:273,Fox_office_Zachary,7123d2e07b676c8629afe3289b9a03d6fc44ca898c03b42907613ddcf382b16b,True,ELIGIBLE,17528,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_office_Jill,kaggle:560,Rat_office_Jill,7226286d504156a85ff2d96042bee072e7ee400c4004d66c1b5c4406770fa181,True,ELIGIBLE,17252,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Melinda,kaggle:221,Fox_education_Melinda,722dccf3cddc1ddc626f612b30c79e7e43a9531ff11e0dd72a7ca7281be3711b,True,ELIGIBLE,17540,17544,US/Mountain,2016-08-16 00:00:00,2016-12-14 00:00:00
Panther_education_Jonathan,kaggle:22,Panther_education_Jonathan,725e4836c82d6cecc49783a765bf83aa79b8e3ffd8492ee727ad258a7a5f1f18,True,ELIGIBLE,8113,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Destiny,kaggle:625,Bear_education_Destiny,729626c54e1090ab2a58973b0b73be0f4041cdf6bf774bf5362853d969247f46,True,ELIGIBLE,8759,8760,US/Pacific,2017-03-13 00:00:00,2017-07-11 00:00:00
Fox_assembly_Cathy,kaggle:236,Fox_assembly_Cathy,752664e17b2c5aba97b9e7b483697ab5ce8b33ab04e023f5fab331d00e3a714d,True,ELIGIBLE,17424,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Carlo,kaggle:568,Bear_education_Carlo,75878803379958d462fd8ff8b14b1ede2fc70d8323420d41b1516f157d0b4a92,False,NO_120D_OBSERVED_BLOCK,8698,8760,US/Pacific,,
Rat_warehouse_Maegan,kaggle:413,Rat_warehouse_Maegan,75c8046903a63ccc28d3eccc17b0b1dff5159972a93ab4ce358bfc1e98988201,True,ELIGIBLE,16690,17544,US/Eastern,2016-11-07 00:00:00,2017-03-07 00:00:00
Bear_education_Bulah,kaggle:620,Bear_education_Bulah,76407020f60e11d20bec234b14485735df18f3e6495dab2f80d02d8b7281f89d,True,ELIGIBLE,17503,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_lodging_Lucille,kaggle:517,Rat_lodging_Lucille,76d72438059915bd4785c05127354c6a374a68a287c130fe1e13749643357ae1,False,NO_120D_OBSERVED_BLOCK,8608,8784,US/Eastern,,
Bear_education_Patricia,kaggle:617,Bear_education_Patricia,7750e964a6db3b16aec1959b360c27c7d883a215fb3e4ae29a36c237f7ecf632,True,ELIGIBLE,17503,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Trudy,kaggle:315,Rat_assembly_Trudy,78deb13c547d2720335fd36e786f85c9eb6ed2eaa8c6073822fb653a78ea9048,True,ELIGIBLE,17467,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Dalia,kaggle:291,Rat_public_Dalia,79089dd9d3439f0e701d73881577357dd646a0737658294e72e5f3eb9441bdf8,True,ELIGIBLE,17461,17544,US/Eastern,2016-11-07 00:00:00,2017-03-07 00:00:00
Fox_lodging_Stephen,kaggle:167,Fox_lodging_Stephen,7946093dbfd22be7eb4634c1de8854d8f450d4b71dd663c583640b1b4b3480ea,True,ELIGIBLE,17541,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Fox_office_Rowena,kaggle:287,Fox_office_Rowena,7a09dc2f45e9a1e888fb062944ab798fe2ba2ea684b04bea8156dc6f3732fb75,True,ELIGIBLE,17521,17544,US/Mountain,2016-08-27 00:00:00,2016-12-25 00:00:00
Fox_education_Leona,kaggle:217,Fox_education_Leona,7a0c7808dc8755bd67870413ac68a6706d38ded601a343ab0ff4ebfc7f5ac7e3,True,ELIGIBLE,17540,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Panther_retail_Kristina,kaggle:43,Panther_retail_Kristina,7aa01511ebd7eed8955b48dfa22177be48c1ebfbc7e15e00b0ff120415c2cb0e,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Gwen,kaggle:539,Rat_assembly_Gwen,7abec1deca85ab2a5c02db251a43aa83951c3bbfebf82b76dd8e11881f84d8f9,True,ELIGIBLE,17433,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_education_Kelsey,kaggle:327,Rat_education_Kelsey,7afd8ab695e54af722b45a0ce659bbed4ab4a7d0942b0cbc70346b489cfbd058,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Christian,kaggle:55,Panther_office_Christian,7b907648b65b99632de61d5087039a5dccd7782eff6e2f0b36b1fe57a2dba91d,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Terese,kaggle:399,Rat_education_Terese,7b98f94f0e215722586dfb9f5c1d2375ff767b5e6b00c5dc1b3a6193315ac852,True,ELIGIBLE,17475,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Marvin,kaggle:393,Rat_education_Marvin,7cf26f27aad7cd419d7e63a9a942bc7745287074bf765da1ca1da8c24e1f7e1a,True,ELIGIBLE,17427,17544,US/Eastern,2016-06-06 00:00:00,2016-10-04 00:00:00
Rat_public_Mabel,kaggle:349,Rat_public_Mabel,7d79858b8c30303d0f3065d059ed71ff1d37970c6c72c54b0c3c842e84066cf1,True,ELIGIBLE,17420,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_lodging_Lakisha,kaggle:345,Rat_lodging_Lakisha,7eb98fee6a94293c99a0b4cf54ae772200e6c32e0e791c0524b860e20aa35f24,True,ELIGIBLE,8662,8784,US/Eastern,2016-06-04 00:00:00,2016-10-02 00:00:00
Rat_assembly_Horace,kaggle:458,Rat_assembly_Horace,7f55aaf118bd350b00c30eccc2c7ae73efdf01ad3a1ad6185c043b5a3a74b96a,True,ELIGIBLE,17492,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_public_Fern,kaggle:378,Rat_public_Fern,7f6695b7e4a2b9dce9dc615589c64dd4af443ead4c6a5f496ec4b9d2a658ece3,True,ELIGIBLE,17351,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Conrad,kaggle:299,Rat_education_Conrad,7f89aa6144cda754f98e2e24d42b0bf503680e7bc3142852bd47d666cedeccac,True,ELIGIBLE,16625,17544,US/Eastern,2016-04-30 00:00:00,2016-08-28 00:00:00
Rat_education_Nona,kaggle:419,Rat_education_Nona,7fc62278e2204f79b13c82c7cb3fb67cd027d1c165caef530401d16abff1ae31,True,ELIGIBLE,17467,17544,US/Eastern,2016-03-19 00:00:00,2016-07-17 00:00:00
Rat_public_Muriel,kaggle:292,Rat_public_Muriel,7fe4b1b013b00549b7a3cb540a0346ce0d796351cb036377b15771741c09409a,True,ELIGIBLE,17427,17544,US/Eastern,2016-03-19 00:00:00,2016-07-17 00:00:00
Panther_education_Ivan,kaggle:31,Panther_education_Ivan,804fb0c9f67db2d4d3c8749caa0494ecd42ad9af738b28d5de56b4173741e0cc,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Fannie,kaggle:649,Bear_education_Fannie,81626ff6891356fef79174271e731662251d9548af047d27e2f19fb122e2535c,True,ELIGIBLE,17112,17544,US/Pacific,2016-11-10 00:00:00,2017-03-10 00:00:00
Panther_office_Antonette,kaggle:101,Panther_office_Antonette,817301886bdc149dbf6452793c577f7365ce511019e62f856ae7d095680cb8e6,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_parking_Lynelle,kaggle:242,Fox_parking_Lynelle,8186fc6a740038b78d714726e2f9d8489c66ca113ddae5bb3f8f8ffb795d9682,True,ELIGIBLE,17541,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Fox_lodging_Warren,kaggle:228,Fox_lodging_Warren,819a3d77af7e4d5365384e70d4d3f64b445f7decd90f1bce3cac668949b21e7e,True,ELIGIBLE,17534,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_education_Cecil,kaggle:507,Rat_education_Cecil,81dda6bd34dc77b4236b12d32732f39d0e5bd36be4976ea9ed0506c8841d9a25,True,ELIGIBLE,17442,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Panther_office_Brent,kaggle:82,Panther_office_Brent,8326185e280f87d0835132ac7b0afcb993b760641fb60ed7bbb802f558afb5bf,True,ELIGIBLE,8268,8760,US/Eastern,2017-08-17 00:00:00,2017-12-15 00:00:00
Rat_health_Tanya,kaggle:455,Rat_health_Tanya,833596fc60b7458340f18a8c210b68882b1a50290511499c3c319a55fa2290d1,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_assembly_Renna,kaggle:249,Fox_assembly_Renna,834e74f71519a40ad3eee74295530b19d58f9ddafa9af6992c4b0027f915f1d1,True,ELIGIBLE,17541,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_education_Mona,kaggle:392,Rat_education_Mona,8359a41d6202196f7db2f52fd6f5f02295f25e14875c0b958ebd59d1f03ad66f,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_public_Martin,kaggle:206,Fox_public_Martin,83ccdf0d4d7cb6a11787913fecea525ab3e0530ac70bde083038ec73c449b207,True,ELIGIBLE,17533,17544,US/Mountain,2016-07-04 00:00:00,2016-11-01 00:00:00
Rat_office_Sammy,kaggle:563,Rat_office_Sammy,83e74996d30c6cff81d48e1f8cbc6afdab53debb70159215a627e5cc58d5d396,True,ELIGIBLE,17512,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Sherwood,kaggle:380,Rat_education_Sherwood,840764de81220e1c2eb84b25d2d7720ba46abd8fea39ed43ee92372dc63c51de,True,ELIGIBLE,17444,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Panther_lodging_Cornelia,kaggle:36,Panther_lodging_Cornelia,84fad4565ecf881d1b154f05a63cfe3313f1024a1c38fce6e60de0a1305fe9bf,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Panther_education_Scarlett,kaggle:94,Panther_education_Scarlett,859d928b3514b4e8f864044bc12bf2f231469a66d69cdcb8fcebb38092f8d1ce,True,ELIGIBLE,8750,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_office_Margarita,kaggle:188,Fox_office_Margarita,85d7d51bd00756079aff5327ff3eb98f1c43b4ecd518f464fa7add3b5e6d6da4,True,ELIGIBLE,17371,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Marie,kaggle:605,Bear_education_Marie,8609aa2bd1507232071ff27b023a708af569cf420e119ac967f19c1a4a1bd92d,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Tania,kaggle:562,Rat_education_Tania,86738b75bbb0d828169d310f0d4b40cc724bdd0cfd60e722ad461bd48ed500ba,True,ELIGIBLE,17336,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Jennie,kaggle:309,Rat_assembly_Jennie,86945c9b7294acad14222e44962b38f00ffd7c2642241240a52322ccac994551,False,NO_120D_OBSERVED_BLOCK,17288,17544,US/Eastern,,
Panther_lodging_Alita,kaggle:56,Panther_lodging_Alita,86e5fd36fced0007289c57ba6035531fb1c5ce603663a23e2fe65b4f84b138ab,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Dianne,kaggle:537,Rat_education_Dianne,876ffec5c06c091015a6c02ea2dcae54ca7c70e7b27c5ee54f963017a7146e68,False,NO_120D_OBSERVED_BLOCK,8358,8784,US/Eastern,,
Rat_public_Frederick,kaggle:456,Rat_public_Frederick,87eabcf301b0b2bc8e31a2900f3c25ea446ae372b73ddc0bfdc357fb4b5582f9,True,ELIGIBLE,17461,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_office_Brandy,kaggle:274,Fox_office_Brandy,882a4f9d70de2d5336fcccb2a6afd60cb3b9d8e2a1489e7d824be852d33c340c,True,ELIGIBLE,17534,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_public_Mark,kaggle:441,Rat_public_Mark,890bcdaa9a361e33b0c5070fd635724128212f38e02faa8072ec887c3909a6c3,True,ELIGIBLE,17505,17544,US/Eastern,2016-05-19 00:00:00,2016-09-16 00:00:00
Rat_education_Candida,kaggle:409,Rat_education_Candida,8a1ae3e9b121aad499b8d03b89aa2227355b842d2a0224050b61c46b85c0664f,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_lodging_Esperanza,kaggle:647,Bear_lodging_Esperanza,8a6ad99e67b68cc736e8acd2ab87456c0c01428c2ffe89fac72d422297831355,True,ELIGIBLE,8702,8760,US/Pacific,2017-03-13 00:00:00,2017-07-11 00:00:00
Rat_assembly_Erwin,kaggle:406,Rat_assembly_Erwin,8a8a15ac9b87a2c4998546b013397b6813408a6a98a924655bf349bd7a40bd28,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_lodging_Alana,kaggle:202,Fox_lodging_Alana,8aad9a963a8fa8e6b40cb9df3bcab820223543568e8dd1f16034224496ba3bbc,True,ELIGIBLE,17540,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Yvette,kaggle:565,Bear_education_Yvette,8b0f240944d4db379a742888f4df0bfac952e2b851e2a835ffd31f2535b3db18,True,ELIGIBLE,17499,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Gayla,kaggle:191,Fox_education_Gayla,8b5d4f2ae2217fdcba560db55be73ff7f199526fc1030d37ece2b99a1fbee175,True,ELIGIBLE,8550,8784,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Fox_office_Demetrius,kaggle:194,Fox_office_Demetrius,8b6e0b386b54a2f5e2f25a7bb9d32bd3170717807db1b266867bfdb4d9a6aaeb,True,ELIGIBLE,17526,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_public_Michael,kaggle:470,Rat_public_Michael,8b82c1bb40e7e17699b5b96867ff09bfe2519371d3035ae4edcd20cf038f1948,True,ELIGIBLE,17444,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Fox_education_Dewayne,kaggle:244,Fox_education_Dewayne,8d711446df62bcd30f2fc7f54e58d3ad816f6c50bedcd1622c5f36f9e558a223,True,ELIGIBLE,17528,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_education_Keith,kaggle:426,Rat_education_Keith,8db2c355c051147c563f74e11c08d9247f609964a1e624722e4cb8ce42574825,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Patty,kaggle:471,Rat_education_Patty,8ddaef4ff1b01d5629a0afd6a9463f57239d46333eb48dc3b639da18d0ea7b8d,True,ELIGIBLE,17469,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_public_Jocelyn,kaggle:598,Bear_public_Jocelyn,8e077a4e7c8c007546a0dfd13ee441fafeceed0a6fb33ad4f62d8c3312df1571,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Oscar,kaggle:631,Bear_education_Oscar,8ed3a75147144a82bf457fb5951ba15006e362619f1d9a68c9223d0b57fca263,True,ELIGIBLE,17502,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Marta,kaggle:571,Bear_education_Marta,8f27e75ce3b810dc0a65305a49284f9048d2a1eb476f8012e5a6f87f9d9ef4eb,True,ELIGIBLE,17534,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Joann,kaggle:369,Rat_public_Joann,8fdf60dbf53f8750a897f37fa19b912e741571586fa522f62b51002e2403158d,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Jannie,kaggle:304,Rat_assembly_Jannie,9052aefa19ea62e7b1e8b8b190cce2c5aca3b7d004aaef402bab3767c4203671,True,ELIGIBLE,17464,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Maryjane,kaggle:569,Bear_education_Maryjane,91a14c966cc3312f59b15b8205046ac9f79f1b9cbd0c5f539d5f885f7ebe4b4a,True,ELIGIBLE,17537,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_education_Enriqueta,kaggle:78,Panther_education_Enriqueta,9376483b9942ff154c942d85eba3e78432ca58bdf0e128ba9e8a5b0e0755b771,False,NO_120D_OBSERVED_BLOCK,8719,8760,US/Eastern,,
Bear_education_Liliana,kaggle:583,Bear_education_Liliana,93e10e2efc780eeeaec57b996dd2bc694eb1e472d25f3bf13cbcec2586f8b7dd,False,NO_120D_OBSERVED_BLOCK,7954,8760,US/Pacific,,
Rat_education_Earl,kaggle:347,Rat_education_Earl,93eec5852c8d23417059ae5e3b0e20ecaae6b877704e2261223c30d6843680ef,True,ELIGIBLE,17439,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_education_Barbara,kaggle:314,Rat_education_Barbara,93fd3ee9e08798cfe1b668810fdeaaced51bd62a93ad035a3eba965ef0800f7a,False,NO_120D_OBSERVED_BLOCK,16325,17544,US/Eastern,,
Fox_education_Burton,kaggle:257,Fox_education_Burton,944133e6cc483069a4662502204974522d16b7d332679c2485e19f4d667deb7f,True,ELIGIBLE,17537,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_assembly_Silvia,kaggle:381,Rat_assembly_Silvia,94d0c0ad118939416a53a628f645fab29a062511404f892115f286ac15ab8a0c,True,ELIGIBLE,17492,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Panther_education_Cleopatra,kaggle:103,Panther_education_Cleopatra,950e8d730281800627793c4d88d426eae102207b8347d5201a2978d9e9a31446,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_assembly_Cecelia,kaggle:227,Fox_assembly_Cecelia,956369ac15864ff22fcb184b4fc2b42bec74d43b9770fc398df43385965adc9c,True,ELIGIBLE,17540,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Benjamin,kaggle:604,Bear_education_Benjamin,956cbe9d40c4d8a348bfbc46fd44288a96f9941c7d06b5bbe41fa24dc13fff16,False,NO_120D_OBSERVED_BLOCK,8704,8760,US/Pacific,,
Bear_lodging_Dannie,kaggle:581,Bear_lodging_Dannie,9577d0d819a7288a35a7c921cf3a0820578c091a889499f8cdc5aeb38ce8d969,True,ELIGIBLE,17501,17544,US/Pacific,2016-06-01 00:00:00,2016-09-29 00:00:00
