split,origin_utc,index,eligible,reason
E_CONFIRM,2024-06-15T07:00:00+00:00,39055,True,ELIGIBLE
E_CONFIRM,2024-06-15T08:00:00+00:00,39056,True,ELIGIBLE
E_CONFIRM,2024-06-15T09:00:00+00:00,39057,True,ELIGIBLE
E_CONFIRM,2024-06-15T10:00:00+00:00,39058,True,ELIGIBLE
E_CONFIRM,2024-06-15T11:00:00+00:00,39059,True,ELIGIBLE
E_CONFIRM,2024-06-15T12:00:00+00:00,39060,True,ELIGIBLE
E_CONFIRM,2024-06-15T13:00:00+00:00,39061,True,ELIGIBLE
E_CONFIRM,2024-06-15T14:00:00+00:00,39062,True,ELIGIBLE
E_CONFIRM,2024-06-15T15:00:00+00:00,39063,True,ELIGIBLE
E_CONFIRM,2024-06-15T16:00:00+00:00,39064,True,ELIGIBLE
E_CONFIRM,2024-06-15T17:00:00+00:00,39065,True,ELIGIBLE
E_CONFIRM,2024-06-15T18:00:00+00:00,39066,True,ELIGIBLE
E_CONFIRM,2024-06-15T19:00:00+00:00,39067,True,ELIGIBLE
E_CONFIRM,2024-06-15T20:00:00+00:00,39068,True,ELIGIBLE
E_CONFIRM,2024-06-15T21:00:00+00:00,39069,True,ELIGIBLE
E_CONFIRM,2024-06-15T22:00:00+00:00,39070,True,ELIGIBLE
E_CONFIRM,2024-06-15T23:00:00+00:00,39071,True,ELIGIBLE
E_CONFIRM,2024-06-16T00:00:00+00:00,39072,True,ELIGIBLE
E_CONFIRM,2024-06-16T01:00:00+00:00,39073,True,ELIGIBLE
E_CONFIRM,2024-06-16T02:00:00+00:00,39074,True,ELIGIBLE
E_CONFIRM,2024-06-16T03:00:00+00:00,39075,True,ELIGIBLE
E_CONFIRM,2024-06-16T04:00:00+00:00,39076,True,ELIGIBLE
E_CONFIRM,2024-06-16T05:00:00+00:00,39077,True,ELIGIBLE
E_CONFIRM,2024-06-16T06:00:00+00:00,39078,True,ELIGIBLE
E_CONFIRM,2024-06-16T07:00:00+00:00,39079,True,ELIGIBLE
E_CONFIRM,2024-06-16T08:00:00+00:00,39080,True,ELIGIBLE
E_CONFIRM,2024-06-16T09:00:00+00:00,39081,True,ELIGIBLE
E_CONFIRM,2024-06-16T10:00:00+00:00,39082,True,ELIGIBLE
E_CONFIRM,2024-06-16T11:00:00+00:00,39083,True,ELIGIBLE
E_CONFIRM,2024-06-16T12:00:00+00:00,39084,True,ELIGIBLE
E_CONFIRM,2024-06-16T13:00:00+00:00,39085,True,ELIGIBLE
E_CONFIRM,2024-06-16T14:00:00+00:00,39086,True,ELIGIBLE
E_CONFIRM,2024-06-16T15:00:00+00:00,39087,True,ELIGIBLE
E_CONFIRM,2024-06-16T16:00:00+00:00,39088,True,ELIGIBLE
E_CONFIRM,2024-06-16T17:00:00+00:00,39089,True,ELIGIBLE
E_CONFIRM,2024-06-16T18:00:00+00:00,39090,True,ELIGIBLE
E_CONFIRM,2024-06-16T19:00:00+00:00,39091,True,ELIGIBLE
E_CONFIRM,2024-06-16T20:00:00+00:00,39092,True,ELIGIBLE
E_CONFIRM,2024-06-16T21:00:00+00:00,39093,True,ELIGIBLE
E_CONFIRM,2024-06-16T22:00:00+00:00,39094,True,ELIGIBLE
E_CONFIRM,2024-06-16T23:00:00+00:00,39095,True,ELIGIBLE
E_CONFIRM,2024-06-17T00:00:00+00:00,39096,True,ELIGIBLE
E_CONFIRM,2024-06-17T01:00:00+00:00,39097,True,ELIGIBLE
E_CONFIRM,2024-06-17T02:00:00+00:00,39098,True,ELIGIBLE
E_CONFIRM,2024-06-17T03:00:00+00:00,39099,True,ELIGIBLE
E_CONFIRM,2024-06-17T04:00:00+00:00,39100,True,ELIGIBLE
E_CONFIRM,2024-06-17T05:00:00+00:00,39101,True,ELIGIBLE
E_CONFIRM,2024-06-17T06:00:00+00:00,39102,True,ELIGIBLE
E_CONFIRM,2024-06-17T07:00:00+00:00,39103,True,ELIGIBLE
E_CONFIRM,2024-06-17T08:00:00+00:00,39104,True,ELIGIBLE
E_CONFIRM,2024-06-17T09:00:00+00:00,39105,True,ELIGIBLE
E_CONFIRM,2024-06-17T10:00:00+00:00,39106,True,ELIGIBLE
E_CONFIRM,2024-06-17T11:00:00+00:00,39107,True,ELIGIBLE
E_CONFIRM,2024-06-17T12:00:00+00:00,39108,True,ELIGIBLE
E_CONFIRM,2024-06-17T13:00:00+00:00,39109,True,ELIGIBLE
E_CONFIRM,2024-06-17T14:00:00+00:00,39110,True,ELIGIBLE
E_CONFIRM,2024-06-17T15:00:00+00:00,39111,True,ELIGIBLE
E_CONFIRM,2024-06-17T16:00:00+00:00,39112,True,ELIGIBLE
E_CONFIRM,2024-06-17T17:00:00+00:00,39113,True,ELIGIBLE
E_CONFIRM,2024-06-17T18:00:00+00:00,39114,True,ELIGIBLE
E_CONFIRM,2024-06-17T19:00:00+00:00,39115,True,ELIGIBLE
E_CONFIRM,2024-06-17T20:00:00+00:00,39116,True,ELIGIBLE
E_CONFIRM,2024-06-17T21:00:00+00:00,39117,True,ELIGIBLE
E_CONFIRM,2024-06-17T22:00:00+00:00,39118,True,ELIGIBLE
E_CONFIRM,2024-06-17T23:00:00+00:00,39119,True,ELIGIBLE
E_CONFIRM,2024-06-18T00:00:00+00:00,39120,True,ELIGIBLE
E_CONFIRM,2024-06-18T01:00:00+00:00,39121,True,ELIGIBLE
E_CONFIRM,2024-06-18T02:00:00+00:00,39122,True,ELIGIBLE
E_CONFIRM,2024-06-18T03:00:00+00:00,39123,True,ELIGIBLE
E_CONFIRM,2024-06-18T04:00:00+00:00,39124,True,ELIGIBLE
E_CONFIRM,2024-06-18T05:00:00+00:00,39125,True,ELIGIBLE
E_CONFIRM,2024-06-18T06:00:00+00:00,39126,True,ELIGIBLE
E_CONFIRM,2024-06-18T07:00:00+00:00,39127,True,ELIGIBLE
E_CONFIRM,2024-06-18T08:00:00+00:00,39128,True,ELIGIBLE
E_CONFIRM,2024-06-18T09:00:00+00:00,39129,True,ELIGIBLE
E_CONFIRM,2024-06-18T10:00:00+00:00,39130,True,ELIGIBLE
E_CONFIRM,2024-06-18T11:00:00+00:00,39131,True,ELIGIBLE
E_CONFIRM,2024-06-18T12:00:00+00:00,39132,True,ELIGIBLE
E_CONFIRM,2024-06-18T13:00:00+00:00,39133,True,ELIGIBLE
E_CONFIRM,2024-06-18T14:00:00+00:00,39134,True,ELIGIBLE
E_CONFIRM,2024-06-18T15:00:00+00:00,39135,True,ELIGIBLE
E_CONFIRM,2024-06-18T16:00:00+00:00,39136,True,ELIGIBLE
E_CONFIRM,2024-06-18T17:00:00+00:00,39137,True,ELIGIBLE
E_CONFIRM,2024-06-18T18:00:00+00:00,39138,True,ELIGIBLE
E_CONFIRM,2024-06-18T19:00:00+00:00,39139,True,ELIGIBLE
E_CONFIRM,2024-06-18T20:00:00+00:00,39140,True,ELIGIBLE
E_CONFIRM,2024-06-18T21:00:00+00:00,39141,True,ELIGIBLE
E_CONFIRM,2024-06-18T22:00:00+00:00,39142,True,ELIGIBLE
E_CONFIRM,2024-06-18T23:00:00+00:00,39143,True,ELIGIBLE
E_CONFIRM,2024-06-19T00:00:00+00:00,39144,True,ELIGIBLE
E_CONFIRM,2024-06-19T01:00:00+00:00,39145,True,ELIGIBLE
E_CONFIRM,2024-06-19T02:00:00+00:00,39146,True,ELIGIBLE
E_CONFIRM,2024-06-19T03:00:00+00:00,39147,True,ELIGIBLE
E_CONFIRM,2024-06-19T04:00:00+00:00,39148,True,ELIGIBLE
E_CONFIRM,2024-06-19T05:00:00+00:00,39149,True,ELIGIBLE
E_CONFIRM,2024-06-19T06:00:00+00:00,39150,True,ELIGIBLE
E_CONFIRM,2024-06-19T07:00:00+00:00,39151,True,ELIGIBLE
E_CONFIRM,2024-06-19T08:00:00+00:00,39152,True,ELIGIBLE
E_CONFIRM,2024-06-19T09:00:00+00:00,39153,True,ELIGIBLE
E_CONFIRM,2024-06-19T10:00:00+00:00,39154,True,ELIGIBLE
E_CONFIRM,2024-06-19T11:00:00+00:00,39155,True,ELIGIBLE
E_CONFIRM,2024-06-19T12:00:00+00:00,39156,True,ELIGIBLE
E_CONFIRM,2024-06-19T13:00:00+00:00,39157,True,ELIGIBLE
E_CONFIRM,2024-06-19T14:00:00+00:00,39158,True,ELIGIBLE
E_CONFIRM,2024-06-19T15:00:00+00:00,39159,True,ELIGIBLE
E_CONFIRM,2024-06-19T16:00:00+00:00,39160,True,ELIGIBLE
E_CONFIRM,2024-06-19T17:00:00+00:00,39161,True,ELIGIBLE
E_CONFIRM,2024-06-19T18:00:00+00:00,39162,True,ELIGIBLE
E_CONFIRM,2024-06-19T19:00:00+00:00,39163,True,ELIGIBLE
E_CONFIRM,2024-06-19T20:00:00+00:00,39164,True,ELIGIBLE
E_CONFIRM,2024-06-19T21:00:00+00:00,39165,True,ELIGIBLE
E_CONFIRM,2024-06-19T22:00:00+00:00,39166,True,ELIGIBLE
E_CONFIRM,2024-06-19T23:00:00+00:00,39167,True,ELIGIBLE
E_CONFIRM,2024-06-20T00:00:00+00:00,39168,True,ELIGIBLE
E_CONFIRM,2024-06-20T01:00:00+00:00,39169,True,ELIGIBLE
E_CONFIRM,2024-06-20T02:00:00+00:00,39170,True,ELIGIBLE
E_CONFIRM,2024-06-20T03:00:00+00:00,39171,True,ELIGIBLE
E_CONFIRM,2024-06-20T04:00:00+00:00,39172,True,ELIGIBLE
E_CONFIRM,2024-06-20T05:00:00+00:00,39173,True,ELIGIBLE
E_CONFIRM,2024-06-20T06:00:00+00:00,39174,True,ELIGIBLE
E_CONFIRM,2024-06-20T07:00:00+00:00,39175,True,ELIGIBLE
E_CONFIRM,2024-06-20T08:00:00+00:00,39176,True,ELIGIBLE
E_CONFIRM,2024-06-20T09:00:00+00:00,39177,True,ELIGIBLE
E_CONFIRM,2024-06-20T10:00:00+00:00,39178,True,ELIGIBLE
E_CONFIRM,2024-06-20T11:00:00+00:00,39179,True,ELIGIBLE
E_CONFIRM,2024-06-20T12:00:00+00:00,39180,True,ELIGIBLE
E_CONFIRM,2024-06-20T13:00:00+00:00,39181,True,ELIGIBLE
E_CONFIRM,2024-06-20T14:00:00+00:00,39182,True,ELIGIBLE
E_CONFIRM,2024-06-20T15:00:00+00:00,39183,True,ELIGIBLE
E_CONFIRM,2024-06-20T16:00:00+00:00,39184,True,ELIGIBLE
E_CONFIRM,2024-06-20T17:00:00+00:00,39185,True,ELIGIBLE
E_CONFIRM,2024-06-20T18:00:00+00:00,39186,True,ELIGIBLE
E_CONFIRM,2024-06-20T19:00:00+00:00,39187,True,ELIGIBLE
E_CONFIRM,2024-06-20T20:00:00+00:00,39188,True,ELIGIBLE
E_CONFIRM,2024-06-20T21:00:00+00:00,39189,True,ELIGIBLE
E_CONFIRM,2024-06-20T22:00:00+00:00,39190,True,ELIGIBLE
E_CONFIRM,2024-06-20T23:00:00+00:00,39191,True,ELIGIBLE
E_CONFIRM,2024-06-21T00:00:00+00:00,39192,True,ELIGIBLE
E_CONFIRM,2024-06-21T01:00:00+00:00,39193,True,ELIGIBLE
E_CONFIRM,2024-06-21T02:00:00+00:00,39194,True,ELIGIBLE
E_CONFIRM,2024-06-21T03:00:00+00:00,39195,True,ELIGIBLE
E_CONFIRM,2024-06-21T04:00:00+00:00,39196,True,ELIGIBLE
E_CONFIRM,2024-06-21T05:00:00+00:00,39197,True,ELIGIBLE
E_CONFIRM,2024-06-21T06:00:00+00:00,39198,True,ELIGIBLE
E_CONFIRM,2024-06-21T07:00:00+00:00,39199,True,ELIGIBLE
E_CONFIRM,2024-06-21T08:00:00+00:00,39200,True,ELIGIBLE
E_CONFIRM,2024-06-21T09:00:00+00:00,39201,True,ELIGIBLE
E_CONFIRM,2024-06-21T10:00:00+00:00,39202,True,ELIGIBLE
E_CONFIRM,2024-06-21T11:00:00+00:00,39203,True,ELIGIBLE
E_CONFIRM,2024-06-21T12:00:00+00:00,39204,True,ELIGIBLE
E_CONFIRM,2024-06-21T13:00:00+00:00,39205,True,ELIGIBLE
E_CONFIRM,2024-06-21T14:00:00+00:00,39206,True,ELIGIBLE
E_CONFIRM,2024-06-21T15:00:00+00:00,39207,True,ELIGIBLE
E_CONFIRM,2024-06-21T16:00:00+00:00,39208,True,ELIGIBLE
E_CONFIRM,2024-06-21T17:00:00+00:00,39209,True,ELIGIBLE
E_CONFIRM,2024-06-21T18:00:00+00:00,39210,True,ELIGIBLE
E_CONFIRM,2024-06-21T19:00:00+00:00,39211,True,ELIGIBLE
E_CONFIRM,2024-06-21T20:00:00+00:00,39212,True,ELIGIBLE
E_CONFIRM,2024-06-21T21:00:00+00:00,39213,True,ELIGIBLE
E_CONFIRM,2024-06-21T22:00:00+00:00,39214,True,ELIGIBLE
E_CONFIRM,2024-06-21T23:00:00+00:00,39215,True,ELIGIBLE
E_CONFIRM,2024-06-22T00:00:00+00:00,39216,True,ELIGIBLE
E_CONFIRM,2024-06-22T01:00:00+00:00,39217,True,ELIGIBLE
E_CONFIRM,2024-06-22T02:00:00+00:00,39218,True,ELIGIBLE
E_CONFIRM,2024-06-22T03:00:00+00:00,39219,True,ELIGIBLE
E_CONFIRM,2024-06-22T04:00:00+00:00,39220,True,ELIGIBLE
E_CONFIRM,2024-06-22T05:00:00+00:00,39221,True,ELIGIBLE
E_CONFIRM,2024-06-22T06:00:00+00:00,39222,True,ELIGIBLE
E_CONFIRM,2024-06-22T07:00:00+00:00,39223,True,ELIGIBLE
E_CONFIRM,2024-06-22T08:00:00+00:00,39224,True,ELIGIBLE
E_CONFIRM,2024-06-22T09:00:00+00:00,39225,True,ELIGIBLE
E_CONFIRM,2024-06-22T10:00:00+00:00,39226,True,ELIGIBLE
E_CONFIRM,2024-06-22T11:00:00+00:00,39227,True,ELIGIBLE
E_CONFIRM,2024-06-22T12:00:00+00:00,39228,True,ELIGIBLE
E_CONFIRM,2024-06-22T13:00:00+00:00,39229,True,ELIGIBLE
E_CONFIRM,2024-06-22T14:00:00+00:00,39230,True,ELIGIBLE
E_CONFIRM,2024-06-22T15:00:00+00:00,39231,True,ELIGIBLE
E_CONFIRM,2024-06-22T16:00:00+00:00,39232,True,ELIGIBLE
E_CONFIRM,2024-06-22T17:00:00+00:00,39233,True,ELIGIBLE
E_CONFIRM,2024-06-22T18:00:00+00:00,39234,True,ELIGIBLE
E_CONFIRM,2024-06-22T19:00:00+00:00,39235,True,ELIGIBLE
E_CONFIRM,2024-06-22T20:00:00+00:00,39236,True,ELIGIBLE
E_CONFIRM,2024-06-22T21:00:00+00:00,39237,True,ELIGIBLE
E_CONFIRM,2024-06-22T22:00:00+00:00,39238,True,ELIGIBLE
E_CONFIRM,2024-06-22T23:00:00+00:00,39239,True,ELIGIBLE
E_CONFIRM,2024-06-23T00:00:00+00:00,39240,True,ELIGIBLE
E_CONFIRM,2024-06-23T01:00:00+00:00,39241,True,ELIGIBLE
E_CONFIRM,2024-06-23T02:00:00+00:00,39242,True,ELIGIBLE
E_CONFIRM,2024-06-23T03:00:00+00:00,39243,True,ELIGIBLE
E_CONFIRM,2024-06-23T04:00:00+00:00,39244,True,ELIGIBLE
E_CONFIRM,2024-06-23T05:00:00+00:00,39245,True,ELIGIBLE
E_CONFIRM,2024-06-23T06:00:00+00:00,39246,True,ELIGIBLE
E_CONFIRM,2024-06-23T07:00:00+00:00,39247,True,ELIGIBLE
E_CONFIRM,2024-06-23T08:00:00+00:00,39248,True,ELIGIBLE
E_CONFIRM,2024-06-23T09:00:00+00:00,39249,True,ELIGIBLE
E_CONFIRM,2024-06-23T10:00:00+00:00,39250,True,ELIGIBLE
E_CONFIRM,2024-06-23T11:00:00+00:00,39251,True,ELIGIBLE
E_CONFIRM,2024-06-23T12:00:00+00:00,39252,True,ELIGIBLE
E_CONFIRM,2024-06-23T13:00:00+00:00,39253,True,ELIGIBLE
E_CONFIRM,2024-06-23T14:00:00+00:00,39254,True,ELIGIBLE
E_CONFIRM,2024-06-23T15:00:00+00:00,39255,True,ELIGIBLE
E_CONFIRM,2024-06-23T16:00:00+00:00,39256,True,ELIGIBLE
E_CONFIRM,2024-06-23T17:00:00+00:00,39257,True,ELIGIBLE
E_CONFIRM,2024-06-23T18:00:00+00:00,39258,True,ELIGIBLE
E_CONFIRM,2024-06-23T19:00:00+00:00,39259,True,ELIGIBLE
E_CONFIRM,2024-06-23T20:00:00+00:00,39260,True,ELIGIBLE
E_CONFIRM,2024-06-23T21:00:00+00:00,39261,True,ELIGIBLE
E_CONFIRM,2024-06-23T22:00:00+00:00,39262,True,ELIGIBLE
E_CONFIRM,2024-06-23T23:00:00+00:00,39263,True,ELIGIBLE
E_CONFIRM,2024-06-24T00:00:00+00:00,39264,True,ELIGIBLE
E_CONFIRM,2024-06-24T01:00:00+00:00,39265,True,ELIGIBLE
E_CONFIRM,2024-06-24T02:00:00+00:00,39266,True,ELIGIBLE
E_CONFIRM,2024-06-24T03:00:00+00:00,39267,True,ELIGIBLE
E_CONFIRM,2024-06-24T04:00:00+00:00,39268,True,ELIGIBLE
E_CONFIRM,2024-06-24T05:00:00+00:00,39269,True,ELIGIBLE
E_CONFIRM,2024-06-24T06:00:00+00:00,39270,True,ELIGIBLE
E_CONFIRM,2024-06-24T07:00:00+00:00,39271,True,ELIGIBLE
E_CONFIRM,2024-06-24T08:00:00+00:00,39272,True,ELIGIBLE
E_CONFIRM,2024-06-24T09:00:00+00:00,39273,True,ELIGIBLE
E_CONFIRM,2024-06-24T10:00:00+00:00,39274,True,ELIGIBLE
E_CONFIRM,2024-06-24T11:00:00+00:00,39275,True,ELIGIBLE
E_CONFIRM,2024-06-24T12:00:00+00:00,39276,True,ELIGIBLE
E_CONFIRM,2024-06-24T13:00:00+00:00,39277,True,ELIGIBLE
E_CONFIRM,2024-06-24T14:00:00+00:00,39278,True,ELIGIBLE
E_CONFIRM,2024-06-24T15:00:00+00:00,39279,True,ELIGIBLE
E_CONFIRM,2024-06-24T16:00:00+00:00,39280,True,ELIGIBLE
E_CONFIRM,2024-06-24T17:00:00+00:00,39281,True,ELIGIBLE
E_CONFIRM,2024-06-24T18:00:00+00:00,39282,True,ELIGIBLE
E_CONFIRM,2024-06-24T19:00:00+00:00,39283,True,ELIGIBLE
E_CONFIRM,2024-06-24T20:00:00+00:00,39284,True,ELIGIBLE
E_CONFIRM,2024-06-24T21:00:00+00:00,39285,True,ELIGIBLE
E_CONFIRM,2024-06-24T22:00:00+00:00,39286,True,ELIGIBLE
E_CONFIRM,2024-06-24T23:00:00+00:00,39287,True,ELIGIBLE
E_CONFIRM,2024-06-25T00:00:00+00:00,39288,True,ELIGIBLE
E_CONFIRM,2024-06-25T01:00:00+00:00,39289,True,ELIGIBLE
E_CONFIRM,2024-06-25T02:00:00+00:00,39290,True,ELIGIBLE
E_CONFIRM,2024-06-25T03:00:00+00:00,39291,True,ELIGIBLE
E_CONFIRM,2024-06-25T04:00:00+00:00,39292,True,ELIGIBLE
E_CONFIRM,2024-06-25T05:00:00+00:00,39293,True,ELIGIBLE
E_CONFIRM,2024-06-25T06:00:00+00:00,39294,True,ELIGIBLE
E_CONFIRM,2024-06-25T07:00:00+00:00,39295,True,ELIGIBLE
E_CONFIRM,2024-06-25T08:00:00+00:00,39296,True,ELIGIBLE
E_CONFIRM,2024-06-25T09:00:00+00:00,39297,True,ELIGIBLE
E_CONFIRM,2024-06-25T10:00:00+00:00,39298,True,ELIGIBLE
E_CONFIRM,2024-06-25T11:00:00+00:00,39299,True,ELIGIBLE
E_CONFIRM,2024-06-25T12:00:00+00:00,39300,True,ELIGIBLE
E_CONFIRM,2024-06-25T13:00:00+00:00,39301,True,ELIGIBLE
E_CONFIRM,2024-06-25T14:00:00+00:00,39302,True,ELIGIBLE
E_CONFIRM,2024-06-25T15:00:00+00:00,39303,True,ELIGIBLE
E_CONFIRM,2024-06-25T16:00:00+00:00,39304,True,ELIGIBLE
E_CONFIRM,2024-06-25T17:00:00+00:00,39305,True,ELIGIBLE
E_CONFIRM,2024-06-25T18:00:00+00:00,39306,True,ELIGIBLE
E_CONFIRM,2024-06-25T19:00:00+00:00,39307,True,ELIGIBLE
E_CONFIRM,2024-06-25T20:00:00+00:00,39308,True,ELIGIBLE
E_CONFIRM,2024-06-25T21:00:00+00:00,39309,True,ELIGIBLE
E_CONFIRM,2024-06-25T22:00:00+00:00,39310,True,ELIGIBLE
E_CONFIRM,2024-06-25T23:00:00+00:00,39311,True,ELIGIBLE
E_CONFIRM,2024-06-26T00:00:00+00:00,39312,True,ELIGIBLE
E_CONFIRM,2024-06-26T01:00:00+00:00,39313,True,ELIGIBLE
E_CONFIRM,2024-06-26T02:00:00+00:00,39314,True,ELIGIBLE
E_CONFIRM,2024-06-26T03:00:00+00:00,39315,True,ELIGIBLE
E_CONFIRM,2024-06-26T04:00:00+00:00,39316,True,ELIGIBLE
E_CONFIRM,2024-06-26T05:00:00+00:00,39317,True,ELIGIBLE
E_CONFIRM,2024-06-26T06:00:00+00:00,39318,True,ELIGIBLE
E_CONFIRM,2024-06-26T07:00:00+00:00,39319,True,ELIGIBLE
E_CONFIRM,2024-06-26T08:00:00+00:00,39320,True,ELIGIBLE
E_CONFIRM,2024-06-26T09:00:00+00:00,39321,True,ELIGIBLE
E_CONFIRM,2024-06-26T10:00:00+00:00,39322,True,ELIGIBLE
E_CONFIRM,2024-06-26T11:00:00+00:00,39323,True,ELIGIBLE
E_CONFIRM,2024-06-26T12:00:00+00:00,39324,True,ELIGIBLE
E_CONFIRM,2024-06-26T13:00:00+00:00,39325,True,ELIGIBLE
E_CONFIRM,2024-06-26T14:00:00+00:00,39326,True,ELIGIBLE
E_CONFIRM,2024-06-26T15:00:00+00:00,39327,True,ELIGIBLE
E_CONFIRM,2024-06-26T16:00:00+00:00,39328,True,ELIGIBLE
E_CONFIRM,2024-06-26T17:00:00+00:00,39329,True,ELIGIBLE
E_CONFIRM,2024-06-26T18:00:00+00:00,39330,True,ELIGIBLE
E_CONFIRM,2024-06-26T19:00:00+00:00,39331,True,ELIGIBLE
E_CONFIRM,2024-06-26T20:00:00+00:00,39332,True,ELIGIBLE
E_CONFIRM,2024-06-26T21:00:00+00:00,39333,True,ELIGIBLE
E_CONFIRM,2024-06-26T22:00:00+00:00,39334,True,ELIGIBLE
E_CONFIRM,2024-06-26T23:00:00+00:00,39335,True,ELIGIBLE
E_CONFIRM,2024-06-27T00:00:00+00:00,39336,True,ELIGIBLE
E_CONFIRM,2024-06-27T01:00:00+00:00,39337,True,ELIGIBLE
E_CONFIRM,2024-06-27T02:00:00+00:00,39338,True,ELIGIBLE
E_CONFIRM,2024-06-27T03:00:00+00:00,39339,True,ELIGIBLE
E_CONFIRM,2024-06-27T04:00:00+00:00,39340,True,ELIGIBLE
E_CONFIRM,2024-06-27T05:00:00+00:00,39341,True,ELIGIBLE
E_CONFIRM,2024-06-27T06:00:00+00:00,39342,True,ELIGIBLE
E_CONFIRM,2024-06-27T07:00:00+00:00,39343,True,ELIGIBLE
E_CONFIRM,2024-06-27T08:00:00+00:00,39344,True,ELIGIBLE
E_CONFIRM,2024-06-27T09:00:00+00:00,39345,True,ELIGIBLE
E_CONFIRM,2024-06-27T10:00:00+00:00,39346,True,ELIGIBLE
E_CONFIRM,2024-06-27T11:00:00+00:00,39347,True,ELIGIBLE
E_CONFIRM,2024-06-27T12:00:00+00:00,39348,True,ELIGIBLE
E_CONFIRM,2024-06-27T13:00:00+00:00,39349,True,ELIGIBLE
E_CONFIRM,2024-06-27T14:00:00+00:00,39350,True,ELIGIBLE
E_CONFIRM,2024-06-27T15:00:00+00:00,39351,True,ELIGIBLE
E_CONFIRM,2024-06-27T16:00:00+00:00,39352,True,ELIGIBLE
E_CONFIRM,2024-06-27T17:00:00+00:00,39353,True,ELIGIBLE
E_CONFIRM,2024-06-27T18:00:00+00:00,39354,True,ELIGIBLE
E_CONFIRM,2024-06-27T19:00:00+00:00,39355,True,ELIGIBLE
E_CONFIRM,2024-06-27T20:00:00+00:00,39356,True,ELIGIBLE
E_CONFIRM,2024-06-27T21:00:00+00:00,39357,True,ELIGIBLE
E_CONFIRM,2024-06-27T22:00:00+00:00,39358,True,ELIGIBLE
E_CONFIRM,2024-06-27T23:00:00+00:00,39359,True,ELIGIBLE
E_CONFIRM,2024-06-28T00:00:00+00:00,39360,True,ELIGIBLE
E_CONFIRM,2024-06-28T01:00:00+00:00,39361,True,ELIGIBLE
E_CONFIRM,2024-06-28T02:00:00+00:00,39362,True,ELIGIBLE
E_CONFIRM,2024-06-28T03:00:00+00:00,39363,True,ELIGIBLE
E_CONFIRM,2024-06-28T04:00:00+00:00,39364,True,ELIGIBLE
E_CONFIRM,2024-06-28T05:00:00+00:00,39365,True,ELIGIBLE
E_CONFIRM,2024-06-28T06:00:00+00:00,39366,True,ELIGIBLE
E_CONFIRM,2024-06-28T07:00:00+00:00,39367,True,ELIGIBLE
E_CONFIRM,2024-06-28T08:00:00+00:00,39368,True,ELIGIBLE
E_CONFIRM,2024-06-28T09:00:00+00:00,39369,True,ELIGIBLE
E_CONFIRM,2024-06-28T10:00:00+00:00,39370,True,ELIGIBLE
E_CONFIRM,2024-06-28T11:00:00+00:00,39371,True,ELIGIBLE
E_CONFIRM,2024-06-28T12:00:00+00:00,39372,True,ELIGIBLE
E_CONFIRM,2024-06-28T13:00:00+00:00,39373,True,ELIGIBLE
E_CONFIRM,2024-06-28T14:00:00+00:00,39374,True,ELIGIBLE
E_CONFIRM,2024-06-28T15:00:00+00:00,39375,True,ELIGIBLE
E_CONFIRM,2024-06-28T16:00:00+00:00,39376,True,ELIGIBLE
E_CONFIRM,2024-06-28T17:00:00+00:00,39377,True,ELIGIBLE
E_CONFIRM,2024-06-28T18:00:00+00:00,39378,True,ELIGIBLE
E_CONFIRM,2024-06-28T19:00:00+00:00,39379,True,ELIGIBLE
E_CONFIRM,2024-06-28T20:00:00+00:00,39380,True,ELIGIBLE
E_CONFIRM,2024-06-28T21:00:00+00:00,39381,True,ELIGIBLE
E_CONFIRM,2024-06-28T22:00:00+00:00,39382,True,ELIGIBLE
E_CONFIRM,2024-06-28T23:00:00+00:00,39383,True,ELIGIBLE
E_CONFIRM,2024-06-29T00:00:00+00:00,39384,True,ELIGIBLE
E_CONFIRM,2024-06-29T01:00:00+00:00,39385,True,ELIGIBLE
E_CONFIRM,2024-06-29T02:00:00+00:00,39386,True,ELIGIBLE
E_CONFIRM,2024-06-29T03:00:00+00:00,39387,True,ELIGIBLE
E_CONFIRM,2024-06-29T04:00:00+00:00,39388,True,ELIGIBLE
E_CONFIRM,2024-06-29T05:00:00+00:00,39389,True,ELIGIBLE
E_CONFIRM,2024-06-29T06:00:00+00:00,39390,True,ELIGIBLE
E_CONFIRM,2024-06-29T07:00:00+00:00,39391,True,ELIGIBLE
E_CONFIRM,2024-06-29T08:00:00+00:00,39392,True,ELIGIBLE
E_CONFIRM,2024-06-29T09:00:00+00:00,39393,True,ELIGIBLE
E_CONFIRM,2024-06-29T10:00:00+00:00,39394,True,ELIGIBLE
E_CONFIRM,2024-06-29T11:00:00+00:00,39395,True,ELIGIBLE
E_CONFIRM,2024-06-29T12:00:00+00:00,39396,True,ELIGIBLE
E_CONFIRM,2024-06-29T13:00:00+00:00,39397,True,ELIGIBLE
E_CONFIRM,2024-06-29T14:00:00+00:00,39398,True,ELIGIBLE
E_CONFIRM,2024-06-29T15:00:00+00:00,39399,True,ELIGIBLE
E_CONFIRM,2024-06-29T16:00:00+00:00,39400,True,ELIGIBLE
E_CONFIRM,2024-06-29T17:00:00+00:00,39401,True,ELIGIBLE
E_CONFIRM,2024-06-29T18:00:00+00:00,39402,True,ELIGIBLE
E_CONFIRM,2024-06-29T19:00:00+00:00,39403,True,ELIGIBLE
